,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,MOS
src37_hrc00.avi               ,5,4,4,4,4,4,4,4,5,4,4,3,4,4,4,4,5,4,5,4,4,5,4,5,4,4,4,4,4,4.172413793
src37_hrc01.avi               ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
src37_hrc08.avi               ,3,2,3,1,2,3,2,2,3,3,2,2,2,3,1,3,3,1,2,2,3,2,3,3,4,2,2,3,2,2.379310345
src37_hrc10.avi               ,4,5,5,4,4,4,4,4,4,4,5,4,3,4,4,4,5,3,5,3,4,5,5,5,4,5,4,4,4,4.206896552
src37_hrc17.avi               ,4,5,3,4,3,4,3,3,4,4,2,3,3,4,4,4,3,3,4,3,4,4,3,4,4,4,4,4,3,3.586206897
src38_hrc00.avi               ,5,4,5,3,4,5,4,5,5,4,5,4,5,5,4,4,5,4,5,5,5,4,4,5,5,5,4,4,4,4.482758621
src38_hrc03.avi               ,2,1,2,1,1,1,1,1,2,1,1,1,1,2,1,1,3,1,1,2,1,1,2,3,3,1,2,2,1,1.482758621
src38_hrc08.avi               ,3,2,3,1,2,3,3,2,3,2,1,2,2,3,2,3,4,2,2,2,1,3,2,3,4,2,2,3,2,2.379310345
src38_hrc10.avi               ,5,5,5,4,4,2,5,5,5,4,4,3,4,5,5,4,5,4,4,4,5,5,4,5,5,5,4,4,4,4.379310345
src38_hrc13.avi               ,4,3,4,3,4,4,3,4,4,4,4,3,3,3,4,4,5,3,4,3,4,5,4,5,5,4,5,4,3,3.862068966
src39_hrc00.avi               ,5,4,5,4,3,5,5,4,4,4,2,5,4,4,4,5,4,4,5,4,4,5,5,3,4,5,3,4,4,4.172413793
src39_hrc01.avi               ,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1.103448276
src39_hrc14.avi               ,2,2,3,1,2,3,3,4,3,3,2,2,3,2,3,3,2,2,3,2,2,3,2,3,3,3,2,2,2,2.482758621
src39_hrc15.avi               ,5,3,4,2,3,4,4,4,4,3,4,4,4,3,4,5,4,4,4,4,3,5,3,4,4,5,3,4,3,3.793103448
src39_hrc18.avi               ,3,4,3,2,3,3,3,4,4,3,4,2,3,3,3,3,3,2,4,3,2,3,2,4,4,3,2,4,2,3.034482759
src40_hrc00.avi               ,5,4,5,4,4,5,5,5,5,5,5,4,4,4,5,5,4,5,5,5,5,5,5,5,5,5,4,5,5,4.724137931
src40_hrc06.avi               ,3,4,2,1,2,2,2,3,2,1,2,2,2,3,2,2,2,1,2,2,3,2,2,3,3,1,4,3,3,2.275862069
src40_hrc08.avi               ,5,3,4,4,3,3,3,3,3,3,4,3,3,4,3,5,5,3,3,4,2,3,2,4,4,2,4,3,3,3.379310345
src40_hrc09.avi               ,5,2,4,3,4,4,4,4,4,4,5,3,4,5,4,3,5,4,5,5,4,5,4,5,4,4,4,4,4,4.103448276
src40_hrc12.avi               ,5,2,5,3,3,5,5,4,4,4,5,3,4,4,5,5,5,4,5,5,4,5,5,5,5,3,4,4,4,4.275862069
src41_hrc00.avi               ,5,5,4,2,4,5,5,5,5,5,5,5,4,5,5,5,5,3,4,4,4,4,5,5,5,5,5,4,4,4.517241379
src41_hrc03.avi               ,2,1,1,1,2,2,1,1,2,2,1,2,1,2,1,2,2,1,1,2,1,1,1,2,2,1,1,2,1,1.448275862
src41_hrc18.avi               ,4,3,5,5,3,4,3,2,3,5,2,3,3,3,2,4,5,3,4,3,3,3,2,3,4,3,4,3,3,3.344827586
src41_hrc19.avi               ,5,5,5,5,4,5,5,5,3,4,3,5,4,5,5,5,4,3,4,3,4,5,3,5,5,5,4,4,4,4.344827586
src41_hrc20.avi               ,3,3,3,4,3,3,2,3,4,3,1,3,2,3,3,3,3,2,3,2,3,3,2,4,4,3,3,3,3,2.896551724
src42_hrc00.avi               ,5,4,5,4,4,5,5,5,5,5,3,5,5,5,5,4,5,3,4,5,5,5,5,5,5,5,4,5,4,4.620689655
src42_hrc06.avi               ,3,1,2,1,2,2,2,2,3,2,1,2,1,3,2,3,4,1,2,2,1,2,2,5,3,3,2,3,2,2.206896552
src42_hrc15.avi               ,5,3,4,5,4,5,5,4,4,4,4,4,4,5,5,5,5,4,5,5,4,4,4,5,5,5,5,4,5,4.482758621
src42_hrc17.avi               ,4,4,3,5,4,4,4,4,4,5,5,3,2,4,4,4,5,3,4,4,4,4,5,4,5,5,5,4,3,4.068965517
src42_hrc20.avi               ,3,2,4,2,2,3,3,2,3,3,2,3,3,4,3,4,3,2,3,3,2,3,2,5,3,3,3,3,2,2.862068966
src43_hrc00.avi               ,5,5,5,5,4,5,5,3,5,5,5,4,4,4,5,5,3,5,5,4,5,5,4,5,5,4,5,4,4,4.551724138
src43_hrc03.avi               ,2,2,2,2,3,2,2,1,3,2,1,2,2,3,2,3,2,1,2,3,1,2,1,3,3,3,1,2,2,2.068965517
src43_hrc05.avi               ,4,4,5,4,4,5,4,3,5,4,4,4,4,5,4,5,4,4,5,4,4,5,4,5,5,4,4,4,4,4.275862069
src43_hrc15.avi               ,5,5,5,5,4,4,3,3,5,3,5,4,4,5,4,4,4,4,5,5,4,5,5,5,5,4,5,4,5,4.413793103
src43_hrc20.avi               ,4,4,4,4,3,5,4,3,4,3,4,3,3,4,5,3,5,3,4,4,3,4,3,5,4,3,3,4,2,3.689655172
src44_hrc00.avi               ,5,5,4,4,5,5,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,5,5,5,3,4,4,4.724137931
src44_hrc06.avi               ,2,1,2,1,2,2,2,2,3,2,1,1,2,3,2,2,3,1,1,2,3,2,2,3,3,2,1,3,2,2
src44_hrc09.avi               ,4,4,4,2,3,4,3,4,4,3,5,3,3,5,5,4,5,3,4,4,4,3,5,5,4,5,4,3,3,3.862068966
src44_hrc10.avi               ,5,5,4,4,4,4,3,5,5,5,5,4,4,5,4,5,5,4,4,4,5,5,5,5,5,5,3,4,3,4.413793103
src44_hrc14.avi               ,3,4,3,2,2,3,4,2,3,3,2,2,2,3,2,3,4,2,3,2,2,3,2,5,4,4,2,3,3,2.827586207
src45_hrc00.avi               ,5,4,5,5,4,5,5,5,5,4,5,4,4,5,5,5,5,5,4,5,5,5,5,3,5,5,5,4,5,4.689655172
src45_hrc01.avi               ,1,2,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1.172413793
src45_hrc09.avi               ,4,5,4,4,4,4,4,5,4,5,4,4,3,5,5,4,5,4,4,3,5,4,3,4,5,5,4,3,4,4.172413793
src45_hrc10.avi               ,5,5,5,3,4,5,4,5,4,5,5,4,4,5,5,5,5,4,5,4,5,5,5,5,5,5,5,4,5,4.655172414
src45_hrc16.avi               ,3,3,4,3,2,3,2,2,3,3,3,4,2,4,3,3,3,2,4,3,3,3,1,4,4,3,3,3,3,2.965517241
src46_hrc00.avi               ,4,4,5,4,5,5,5,4,5,5,3,4,5,5,5,4,5,3,4,4,5,5,5,5,5,5,4,4,5,4.517241379
src46_hrc03.avi               ,2,2,2,1,2,2,2,2,3,3,1,2,1,3,2,2,3,1,2,2,2,2,2,3,3,2,2,3,2,2.103448276
src46_hrc04.avi               ,3,2,3,1,3,3,4,3,3,3,3,2,2,4,3,3,4,2,2,3,2,3,2,3,4,3,2,3,2,2.75862069
src46_hrc09.avi               ,4,4,4,3,4,4,3,4,4,4,4,2,3,5,4,4,5,3,4,4,4,4,4,4,4,5,4,4,3,3.862068966
src46_hrc10.avi               ,5,5,4,3,4,5,5,5,4,5,4,5,4,5,4,5,5,5,4,4,3,5,5,5,5,5,4,4,4,4.482758621
src47_hrc00.avi               ,4,4,4,3,5,5,4,3,5,4,4,4,4,4,4,5,5,5,5,5,4,5,4,5,4,5,4,4,3,4.275862069
src47_hrc02.avi               ,2,2,2,1,2,2,1,2,2,2,1,2,1,2,2,3,2,2,1,2,1,2,2,3,3,2,2,2,2,1.896551724
src47_hrc04.avi               ,3,5,4,2,3,2,3,4,3,4,3,2,3,4,3,4,3,3,3,2,3,4,3,4,4,3,2,3,3,3.172413793
src47_hrc05.avi               ,4,5,4,4,4,4,5,3,4,4,4,2,4,5,3,4,5,4,4,3,3,4,5,5,4,3,4,4,3,3.931034483
src47_hrc15.avi               ,4,2,5,4,4,3,5,4,4,4,4,4,4,5,4,4,3,3,5,3,4,4,5,4,5,4,2,4,4,3.931034483
src48_hrc00.avi               ,4,5,5,3,4,4,5,3,5,5,5,4,4,5,4,5,4,4,4,4,4,4,5,3,5,4,5,4,4,4.275862069
src48_hrc03.avi               ,2,1,2,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,3,1,1,2,1,1.344827586
src48_hrc10.avi               ,4,4,4,3,3,4,4,3,5,4,4,4,4,4,4,4,5,4,4,3,3,4,4,4,5,4,4,4,4,3.931034483
src48_hrc11.avi               ,3,1,3,1,3,3,2,2,3,3,3,2,2,3,2,3,3,2,3,2,3,2,2,3,3,2,3,3,2,2.482758621
src48_hrc18.avi               ,3,2,4,2,3,3,3,1,4,2,1,2,1,3,2,4,3,2,2,2,1,3,1,3,3,2,3,3,2,2.413793103
src49_hrc00.avi               ,5,5,5,4,4,5,5,4,5,4,4,5,4,4,5,5,4,4,5,4,5,5,5,5,5,5,4,4,4,4.551724138
src49_hrc04.avi               ,3,2,2,3,3,3,2,2,3,3,2,3,2,3,3,4,3,3,3,2,2,3,2,4,3,2,3,3,3,2.724137931
src49_hrc06.avi               ,2,1,2,1,2,2,1,1,3,2,1,1,1,2,1,2,2,1,1,1,1,2,2,2,3,2,2,2,2,1.655172414
src49_hrc09.avi               ,5,3,4,3,3,4,3,4,4,4,5,4,3,4,5,5,5,4,4,5,4,4,4,5,5,5,3,4,3,4.068965517
src49_hrc12.avi               ,5,4,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,4,4,4,5,5,4,5,5,5,3,4,4,4.655172414
src50_hrc00.avi               ,5,4,5,4,5,5,5,4,5,4,5,5,5,5,4,5,4,4,5,5,5,5,5,5,5,5,5,4,4,4.689655172
src50_hrc03.avi               ,3,1,2,1,2,1,1,2,3,2,1,2,1,2,2,3,3,1,2,2,2,2,1,3,3,2,4,2,1,1.965517241
src50_hrc07.avi               ,3,2,2,2,3,3,4,3,3,2,3,1,2,4,2,3,2,2,3,2,3,3,3,3,3,3,2,3,2,2.620689655
src50_hrc10.avi               ,5,4,5,5,5,5,4,5,5,5,5,5,4,4,5,4,5,3,5,5,5,5,5,5,4,5,5,4,4,4.655172414
src50_hrc13.avi               ,4,4,4,5,4,5,4,3,4,4,4,4,4,4,4,5,4,3,4,5,4,5,5,5,4,5,4,3,4,4.172413793
src51_hrc00.avi               ,4,3,4,4,5,5,5,4,5,4,5,5,4,4,5,5,4,5,5,5,3,5,5,5,5,5,5,5,4,4.551724138
src51_hrc04.avi               ,3,2,3,2,3,3,2,2,4,3,3,4,2,3,3,3,3,1,3,3,1,3,2,4,4,3,2,3,2,2.724137931
src51_hrc06.avi               ,2,1,2,1,3,2,1,1,3,3,2,2,1,3,2,2,2,1,2,2,1,2,1,3,3,1,1,2,1,1.827586207
src51_hrc10.avi               ,5,4,5,4,4,5,4,3,5,5,5,5,4,4,5,5,4,4,5,5,4,5,4,5,5,4,5,4,4,4.482758621
src51_hrc13.avi               ,5,5,5,4,5,4,4,4,4,4,5,3,4,4,4,4,4,3,4,4,5,4,3,5,4,3,4,4,4,4.103448276
src52_hrc00.avi               ,5,5,5,3,4,5,5,5,5,5,4,5,5,4,3,5,4,4,4,5,5,4,5,4,5,5,5,5,5,4.586206897
src52_hrc02.avi               ,2,1,1,1,1,1,1,1,3,2,1,1,1,2,1,2,2,1,2,1,1,2,1,2,3,2,1,2,1,1.482758621
src52_hrc15.avi               ,5,5,5,3,3,5,4,3,5,4,5,4,5,4,4,5,5,3,4,4,4,4,5,5,5,5,5,4,4,4.344827586
src52_hrc16.avi               ,3,2,3,1,3,3,2,2,3,3,1,2,2,3,2,4,3,1,3,2,2,3,2,3,3,3,2,3,3,2.482758621
src52_hrc18.avi               ,4,3,4,2,3,3,3,3,4,4,4,3,3,3,3,4,4,2,3,3,2,4,3,3,4,3,3,3,3,3.206896552
src53_hrc00.avi               ,4,4,4,2,3,5,4,3,4,4,5,5,4,4,5,5,5,4,4,4,3,4,4,4,4,4,4,5,3,4.034482759
src53_hrc02.avi               ,2,1,1,1,2,1,1,1,2,2,1,1,1,2,1,2,2,2,1,2,1,2,1,1,2,2,1,2,1,1.448275862
src53_hrc04.avi               ,3,3,2,1,2,2,2,2,3,2,1,3,2,3,2,3,3,1,3,2,2,3,2,3,4,2,3,3,3,2.413793103
src53_hrc05.avi               ,4,4,4,3,3,4,3,3,4,3,2,4,2,3,4,4,4,4,3,3,2,4,3,4,4,2,4,3,3,3.344827586
src53_hrc12.avi               ,5,3,3,3,3,5,3,5,4,4,4,3,4,5,5,4,4,4,5,4,2,4,4,4,5,3,3,4,3,3.862068966
src54_hrc00.avi               ,5,3,5,5,4,5,5,4,4,4,5,3,4,5,4,4,4,5,5,5,5,4,5,4,5,5,5,4,4,4.448275862
src54_hrc02.avi               ,2,2,2,1,1,1,1,1,2,1,1,1,1,2,1,2,3,1,2,1,1,2,2,3,3,2,1,2,1,1.586206897
src54_hrc11.avi               ,4,2,4,2,2,3,3,3,3,3,3,2,2,3,4,4,4,2,3,3,2,3,3,4,3,3,2,3,3,2.931034483
src54_hrc15.avi               ,5,3,5,5,4,5,5,4,5,4,4,4,4,4,4,5,5,4,5,5,5,5,5,4,5,4,5,4,4,4.482758621
src54_hrc17.avi               ,5,3,5,4,3,5,4,3,4,4,5,4,3,4,4,5,5,3,4,5,4,4,4,4,5,4,5,4,4,4.137931034
src55_hrc00.avi               ,5,4,4,4,5,5,4,3,4,4,5,5,4,4,5,5,5,4,5,4,4,5,4,5,4,4,3,5,5,4.379310345
src55_hrc03.avi               ,3,1,2,1,2,2,2,2,2,2,1,2,1,3,2,4,3,1,2,2,2,3,1,3,3,1,3,3,2,2.103448276
src55_hrc07.avi               ,3,2,2,4,3,1,2,2,3,2,3,2,2,3,2,4,3,1,3,2,2,3,2,3,4,2,3,3,2,2.517241379
src55_hrc18.avi               ,4,2,3,2,3,4,3,4,4,3,2,4,2,4,4,5,5,3,3,3,3,5,4,4,4,4,5,3,3,3.517241379
src55_hrc19.avi               ,4,4,5,3,3,5,5,5,4,4,5,3,4,5,4,5,5,4,4,4,5,5,4,5,5,4,4,5,4,4.344827586
src56_hrc00.avi               ,4,4,4,3,4,4,2,4,5,5,3,3,3,4,3,4,3,4,5,4,3,4,5,3,5,4,5,4,3,3.827586207
src56_hrc04.avi               ,3,3,2,2,3,3,2,2,3,2,2,2,2,3,2,2,3,2,4,2,2,2,2,3,4,2,2,2,2,2.413793103
src56_hrc05.avi               ,3,3,3,2,3,4,3,3,5,3,2,3,3,4,2,3,3,2,4,3,2,4,3,3,3,3,3,4,2,3.034482759
src56_hrc06.avi               ,2,1,1,1,1,2,1,1,2,1,1,1,1,2,1,2,2,1,2,1,1,1,1,2,3,1,1,2,2,1.413793103
src56_hrc12.avi               ,3,2,4,3,3,4,4,3,4,4,3,4,3,3,2,4,4,3,5,3,2,4,2,3,4,3,4,4,3,3.344827586
src57_hrc00.avi               ,5,5,5,4,5,5,5,5,5,5,5,5,4,4,4,4,5,5,5,4,4,5,5,4,5,5,4,5,4,4.655172414
src57_hrc01.avi               ,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1.103448276
src57_hrc14.avi               ,4,5,3,2,4,4,3,5,4,3,2,4,3,4,3,4,4,3,3,3,3,4,4,4,4,4,4,3,3,3.551724138
src57_hrc17.avi               ,5,5,4,5,4,4,4,5,4,4,4,4,4,4,3,5,5,5,5,3,4,5,4,4,4,4,4,5,4,4.275862069
src57_hrc19.avi               ,5,5,5,3,5,5,4,5,5,5,3,4,4,4,4,5,5,5,4,4,3,5,4,3,5,5,4,5,3,4.344827586
src58_hrc00.avi               ,5,5,4,5,5,5,4,4,5,5,5,5,5,5,4,5,4,5,5,4,4,5,5,5,5,4,4,4,3,4.586206897
src58_hrc01.avi               ,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,1,1,2,1,1.172413793
src58_hrc12.avi               ,5,5,5,2,5,5,4,3,5,5,5,4,4,4,4,5,4,4,5,4,4,5,4,5,5,5,4,4,4,4.379310345
src58_hrc16.avi               ,3,2,4,1,2,2,2,2,3,3,2,2,2,3,2,3,2,2,3,2,1,3,1,3,3,2,3,4,3,2.413793103
src58_hrc18.avi               ,4,3,4,3,3,4,4,2,4,4,4,3,2,4,4,4,4,3,4,3,3,4,3,5,5,3,4,4,3,3.586206897
src59_hrc00.avi               ,5,4,5,5,4,5,5,3,5,3,4,5,4,4,5,5,5,4,5,4,5,4,4,3,4,4,4,4,4,4.310344828
src59_hrc06.avi               ,2,2,2,1,3,2,1,2,2,2,1,2,1,2,2,3,4,2,2,2,1,1,1,2,3,2,2,1,2,1.896551724
src59_hrc11.avi               ,4,3,3,3,3,3,3,2,4,3,2,2,2,3,4,4,3,2,3,2,3,4,3,3,4,2,3,3,2,2.931034483
src59_hrc13.avi               ,4,4,5,3,3,4,4,3,3,4,5,2,3,4,4,5,4,5,4,4,3,4,3,3,4,3,4,4,4,3.75862069
src59_hrc15.avi               ,5,4,5,4,5,5,5,4,5,4,4,3,4,5,4,5,5,4,5,5,5,4,4,4,4,5,5,4,4,4.448275862
src60_hrc00.avi               ,5,5,5,4,5,5,5,5,5,5,4,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4.896551724
src60_hrc03.avi               ,3,2,2,1,2,2,2,2,3,3,1,2,2,3,2,3,3,1,2,2,3,3,2,2,3,2,3,2,3,2.275862069
src60_hrc05.avi               ,5,4,4,5,4,5,4,5,5,4,4,5,4,4,4,4,5,5,4,4,4,5,4,5,5,5,4,4,4,4.413793103
src60_hrc14.avi               ,3,3,4,3,3,3,4,3,4,3,4,3,3,5,3,4,3,3,4,3,4,4,3,4,4,3,3,3,3,3.413793103
src60_hrc15.avi               ,4,4,5,4,5,5,5,4,5,4,5,4,5,5,5,5,5,4,5,5,5,5,5,5,4,4,5,5,4,4.655172414
