,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,MOS
src08_hrc09.avi               ,4,5,5,4,5,4,4,5,5,5,3,5,4,5,4,5,4,4,5,5,4,5,5,4,5,5,4,4.518518519
src08_hrc10.avi               ,4,4,5,4,4,3,2,4,4,5,3,5,4,4,4,5,5,4,5,5,4,5,5,5,5,4,4,4.259259259
src08_hrc11.avi               ,3,3,3,3,2,3,2,3,4,3,3,3,2,3,3,4,2,4,4,4,3,4,3,4,2,3,3,3.074074074
src08_hrc12.avi               ,1,2,1,2,1,2,1,1,2,2,1,2,1,1,2,1,1,3,4,2,2,2,2,1,2,2,2,1.703703704
src08_hrc13.avi               ,4,5,5,5,5,5,5,5,5,5,4,4,5,2,4,5,5,4,5,4,4,4,5,4,5,4,5,4.518518519
src08_hrc14.avi               ,4,5,4,4,4,4,3,5,4,4,5,5,5,4,4,4,4,4,5,4,5,5,5,5,5,3,5,4.37037037
src08_hrc15.avi               ,3,3,3,3,1,2,2,3,3,3,3,3,2,2,4,3,2,3,2,3,3,3,3,4,3,2,2,2.703703704
src08_hrc16.avi               ,1,2,2,2,1,1,1,1,1,2,1,2,1,2,1,1,1,3,1,2,1,1,1,1,2,2,3,1.481481481
src08_hrc17.avi               ,2,3,3,3,1,3,2,3,3,3,2,2,2,2,3,3,2,4,4,3,3,3,2,3,3,2,3,2.666666667
src08_hrc18.avi               ,2,3,3,3,2,2,2,3,2,3,2,4,2,1,2,2,3,3,4,3,2,2,3,2,2,2,3,2.481481481
src08_hrc19.avi               ,1,2,2,2,1,1,1,1,1,2,1,3,1,1,1,1,1,3,1,2,2,2,1,2,1,2,2,1.518518519
src08_hrc20.avi               ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1.037037037
src08_hrc21.avi               ,3,2,5,5,4,4,5,5,5,5,4,4,5,4,4,5,5,4,4,5,5,5,5,4,5,5,4,4.444444444
src08_hrc22.avi               ,4,4,4,5,4,4,4,5,3,4,4,5,4,4,4,5,5,4,5,5,4,5,4,5,4,4,5,4.333333333
src08_hrc22.avi               ,4,3,5,4,4,4,5,4,4,4,5,5,5,4,4,5,5,4,5,4,4,5,4,5,4,5,4,4.37037037
src08_hrc23.avi               ,3,2,3,3,2,3,2,4,3,3,3,4,2,2,2,3,3,4,3,4,3,4,3,2,3,3,4,2.962962963
src08_hrc23.avi               ,3,3,3,3,3,2,1,2,3,4,3,3,1,3,3,4,2,3,4,3,3,4,3,3,2,3,2,2.814814815
src08_hrc24.avi               ,2,2,1,2,1,1,1,1,2,2,2,1,1,1,1,1,1,2,1,2,1,1,1,2,1,1,1,1.333333333
src08_hrc28.avi               ,1,2,1,2,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,1.333333333
src08_hrc29.avi               ,2,3,2,2,1,1,1,1,2,3,2,2,1,2,2,1,1,2,3,2,1,3,2,2,2,2,1,1.814814815
src09_hrc00.avi               ,4,5,5,5,5,4,3,5,5,5,5,5,4,5,4,5,5,5,5,5,5,5,5,5,5,5,4,4.740740741
src09_hrc00.avi               ,5,5,5,5,5,4,5,5,5,5,5,5,5,5,3,5,5,5,4,5,5,5,5,5,5,5,5,4.851851852
src09_hrc01.avi               ,4,5,5,4,4,4,3,5,4,5,5,3,4,4,3,4,4,5,4,4,4,4,4,3,4,4,5,4.111111111
src09_hrc02.avi               ,3,4,3,4,3,3,3,3,4,3,4,3,3,3,3,4,3,4,1,4,3,3,3,3,3,2,3,3.148148148
src09_hrc03.avi               ,1,3,3,3,3,2,2,3,2,3,2,3,1,1,2,2,3,4,2,3,2,3,3,3,2,3,3,2.481481481
src09_hrc04.avi               ,2,3,2,2,2,2,2,3,3,2,2,2,2,2,3,2,2,3,2,3,2,3,2,3,3,3,2,2.37037037
src09_hrc05.avi               ,5,4,4,4,3,4,3,4,4,5,4,4,5,4,4,4,5,4,4,4,4,4,4,5,5,4,4,4.148148148
src09_hrc06.avi               ,3,3,3,3,2,2,2,2,2,3,4,3,3,3,3,3,3,4,3,3,3,4,3,4,3,3,3,2.962962963
src09_hrc07.avi               ,1,1,1,3,2,2,1,3,2,2,2,2,1,1,2,2,1,3,1,2,1,2,2,1,2,2,3,1.777777778
src09_hrc08.avi               ,2,2,1,2,1,2,1,1,1,2,2,2,1,2,2,1,1,3,1,2,2,2,1,2,2,2,1,1.62962963
src09_hrc09.avi               ,4,5,4,5,5,4,4,5,4,5,5,4,4,5,4,4,5,5,5,5,3,4,4,4,5,4,5,4.444444444
src09_hrc10.avi               ,3,3,3,5,2,3,2,4,3,2,4,3,2,4,3,4,3,4,2,4,3,4,2,3,2,3,3,3.074074074
src09_hrc11.avi               ,2,2,2,2,1,1,1,2,1,2,1,1,1,1,1,1,1,3,1,2,2,2,1,1,2,2,2,1.518518519
src09_hrc12.avi               ,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.074074074
src09_hrc13.avi               ,4,5,4,4,4,4,3,5,4,4,5,4,5,4,3,4,5,5,4,4,3,4,4,5,4,4,4,4.148148148
src09_hrc14.avi               ,2,4,3,5,3,3,4,3,3,4,4,3,3,4,3,4,3,4,4,4,3,3,3,5,3,4,2,3.444444444
src09_hrc15.avi               ,2,2,1,2,1,1,1,1,2,2,2,2,1,1,1,1,1,3,1,2,2,2,2,2,2,2,2,1.62962963
src09_hrc16.avi               ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
src09_hrc17.avi               ,2,3,3,3,1,2,3,2,2,3,3,2,1,1,2,2,2,4,4,3,3,3,3,2,3,3,3,2.518518519
src09_hrc18.avi               ,1,2,1,2,2,2,2,1,2,2,1,2,1,2,2,2,1,3,1,2,2,2,2,2,2,2,1,1.740740741
src09_hrc19.avi               ,1,2,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1.148148148
src09_hrc20.avi               ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
src09_hrc21.avi               ,4,4,5,4,4,4,4,5,4,5,4,4,4,5,3,5,5,5,5,5,3,4,4,3,4,4,4,4.222222222
src09_hrc22.avi               ,3,4,3,4,3,3,1,2,3,4,2,3,2,3,3,3,3,4,4,4,3,3,3,4,3,3,3,3.074074074
src09_hrc22.avi               ,2,4,2,4,3,3,3,3,3,3,4,3,3,3,3,3,3,4,3,4,3,4,3,5,3,3,2,3.185185185
src09_hrc23.avi               ,1,2,1,2,1,2,1,1,1,2,2,2,1,1,1,1,1,3,2,2,1,2,2,2,2,2,2,1.592592593
src09_hrc23.avi               ,1,2,1,2,1,2,1,2,3,2,2,1,1,2,2,1,2,3,1,3,2,2,2,2,1,2,2,1.777777778
src09_hrc24.avi               ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
src09_hrc28.avi               ,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1.111111111
src09_hrc29.avi               ,1,2,1,2,1,1,1,1,1,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1.222222222
src10_hrc00.avi               ,4,4,5,5,5,4,5,5,5,5,5,5,4,5,4,5,5,5,4,5,5,4,5,5,5,4,5,4.703703704
src10_hrc00.avi               ,5,5,5,4,5,5,5,5,5,5,5,5,5,5,4,5,5,5,4,5,5,5,5,5,5,5,5,4.888888889
src10_hrc01.avi               ,3,4,5,3,4,4,4,5,4,5,4,4,4,4,3,4,4,5,4,5,4,4,4,4,5,3,4,4.074074074
src10_hrc02.avi               ,2,3,3,3,3,2,2,4,4,5,2,4,2,1,2,3,2,4,5,4,3,2,3,3,2,3,4,2.962962963
src10_hrc03.avi               ,1,2,2,2,1,2,1,2,2,3,2,2,1,2,2,3,2,3,2,2,2,3,2,3,2,2,2,2.037037037
src10_hrc04.avi               ,2,1,2,2,1,2,1,2,2,4,2,1,2,2,2,2,1,3,3,2,2,1,3,2,2,2,3,2
src10_hrc05.avi               ,4,5,5,4,4,3,4,4,4,5,4,3,5,3,3,5,3,4,4,4,4,4,4,3,4,3,4,3.925925926
src10_hrc06.avi               ,3,3,4,3,3,2,2,4,3,5,2,4,2,2,2,3,2,4,4,3,4,3,3,2,4,3,5,3.111111111
src10_hrc07.avi               ,2,2,1,2,1,1,1,2,2,3,1,2,2,2,2,2,1,2,1,2,2,2,2,1,2,2,2,1.740740741
src10_hrc08.avi               ,2,1,1,2,1,1,1,1,2,3,1,2,1,1,1,1,1,2,1,1,2,1,1,2,2,2,2,1.444444444
src10_hrc09.avi               ,3,4,5,4,3,3,4,5,4,5,4,5,4,4,3,5,4,4,4,4,5,4,4,4,4,4,4,4.074074074
src10_hrc10.avi               ,3,2,3,3,3,2,2,4,3,5,2,3,2,2,2,3,2,3,4,3,3,2,3,1,4,3,3,2.777777778
src10_hrc11.avi               ,1,1,1,2,2,2,1,1,2,2,2,2,1,1,2,1,1,2,2,2,2,2,1,2,2,2,2,1.62962963
src10_hrc12.avi               ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1.037037037
src10_hrc13.avi               ,3,4,5,4,4,4,4,5,5,5,4,4,4,5,3,4,5,4,3,4,5,4,4,4,5,3,5,4.185185185
src10_hrc14.avi               ,3,3,4,3,2,2,3,4,4,5,3,3,2,3,2,3,1,4,3,3,5,2,2,2,4,2,4,3
src10_hrc15.avi               ,1,1,2,1,1,1,1,2,2,3,2,2,2,2,2,2,1,2,1,2,2,1,2,1,2,1,2,1.62962963
src10_hrc16.avi               ,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,2,1,1,1.185185185
src10_hrc17.avi               ,2,2,2,2,3,2,2,3,2,3,3,2,2,2,2,3,2,4,4,3,2,2,3,2,3,3,2,2.481481481
src10_hrc18.avi               ,2,1,1,2,1,1,2,1,2,3,2,2,2,1,2,2,1,2,4,2,2,1,2,2,2,2,2,1.814814815
src10_hrc19.avi               ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1.037037037
src10_hrc20.avi               ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
src10_hrc21.avi               ,4,4,5,4,5,3,4,5,4,5,4,4,4,4,3,4,4,5,3,4,5,4,4,4,4,4,4,4.111111111
src10_hrc22.avi               ,2,2,3,3,4,1,2,4,3,5,3,3,3,2,2,3,2,3,4,3,4,3,4,2,4,4,4,3.037037037
src10_hrc22.avi               ,2,2,3,4,3,2,2,4,3,5,3,4,3,4,2,4,2,3,3,3,3,2,3,4,4,2,3,3.037037037
src10_hrc23.avi               ,1,1,2,2,1,1,1,2,2,2,2,2,1,1,1,1,1,2,4,2,1,1,2,1,2,2,3,1.62962963
src10_hrc23.avi               ,1,3,1,2,1,2,1,2,2,3,1,2,1,2,1,1,1,2,2,1,2,1,2,2,2,2,1,1.62962963
src10_hrc24.avi               ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1.037037037
src10_hrc28.avi               ,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1.074074074
src10_hrc29.avi               ,1,1,1,2,1,1,1,1,1,2,1,1,1,2,1,1,1,2,2,1,1,1,2,1,2,2,1,1.296296296
src11_hrc00.avi               ,5,5,4,5,5,5,5,5,4,5,5,5,4,5,3,4,5,5,5,5,5,4,5,5,5,5,5,4.740740741
src11_hrc00.avi               ,4,5,5,5,4,5,5,5,5,5,5,5,5,5,4,4,5,5,5,5,5,5,5,5,5,5,5,4.851851852
src11_hrc01.avi               ,4,4,5,5,4,4,5,4,3,5,4,5,3,5,4,4,5,4,4,5,3,5,4,4,4,4,5,4.259259259
src11_hrc02.avi               ,2,3,4,3,3,3,2,4,3,4,4,3,3,3,4,3,4,5,4,4,3,5,4,3,3,3,4,3.444444444
src11_hrc03.avi               ,3,3,2,3,2,3,2,4,2,5,2,3,2,2,3,2,1,4,3,4,3,4,3,3,2,3,3,2.814814815
src11_hrc04.avi               ,2,3,2,2,1,2,1,3,3,3,2,2,3,2,3,2,2,4,4,3,3,3,2,2,3,2,2,2.444444444
src11_hrc05.avi               ,4,5,4,4,5,4,4,5,4,5,4,4,3,5,4,4,4,4,5,4,4,5,4,5,4,5,5,4.333333333
src11_hrc06.avi               ,2,4,3,4,3,2,3,5,3,4,4,4,2,2,3,3,3,4,4,4,3,5,3,3,3,3,3,3.296296296
src11_hrc07.avi               ,1,2,2,3,1,2,2,2,2,4,3,2,1,2,2,1,1,3,2,3,2,3,2,1,3,2,2,2.074074074
src11_hrc08.avi               ,2,3,2,2,1,1,1,4,3,3,2,2,2,2,3,2,1,3,3,3,2,2,2,2,2,1,2,2.148148148
src11_hrc09.avi               ,4,4,4,5,3,4,4,5,4,5,3,4,4,5,4,4,5,5,4,5,5,5,4,5,5,4,4,4.333333333
src11_hrc10.avi               ,3,4,3,3,3,3,3,4,4,4,4,3,3,4,3,3,3,4,4,4,3,4,3,5,3,3,3,3.444444444
src11_hrc11.avi               ,1,2,1,2,1,1,5,1,2,3,1,2,1,1,1,1,1,3,2,3,2,2,2,2,2,2,2,1.814814815
src11_hrc12.avi               ,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,2,1,2,2,1,1,1,1.222222222
src11_hrc13.avi               ,4,4,5,4,4,4,4,5,4,5,4,4,4,5,4,3,5,4,5,5,5,4,5,3,4,4,5,4.296296296
src11_hrc14.avi               ,4,4,4,4,3,3,3,3,3,5,4,4,3,4,3,3,3,4,4,4,3,4,4,3,3,3,4,3.555555556
src11_hrc15.avi               ,1,2,2,2,1,1,1,2,2,3,2,2,1,2,2,2,1,3,1,3,2,2,2,2,2,2,2,1.851851852
src11_hrc16.avi               ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
src11_hrc17.avi               ,2,3,3,3,1,3,3,3,2,3,2,2,2,2,3,3,3,4,4,4,3,3,2,3,3,3,4,2.814814815
src11_hrc18.avi               ,2,2,1,2,1,1,2,2,2,3,1,2,2,2,3,2,2,2,2,3,2,3,2,3,2,2,2,2.037037037
src11_hrc19.avi               ,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,3,1,2,1,1.222222222
src11_hrc20.avi               ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1.037037037
src11_hrc21.avi               ,3,5,5,5,4,3,4,5,4,5,3,4,3,5,4,4,4,4,5,5,5,5,4,4,5,4,5,4.296296296
src11_hrc22.avi               ,3,4,3,4,3,3,2,4,3,4,3,3,2,3,4,3,2,4,4,3,3,4,3,3,4,4,3,3.259259259
src11_hrc22.avi               ,3,4,3,3,3,2,4,5,3,4,5,4,3,4,3,3,3,4,4,4,4,4,3,5,3,3,4,3.592592593
src11_hrc23.avi               ,1,1,1,2,1,1,1,2,2,3,2,1,1,1,2,2,1,3,2,3,2,2,2,2,2,2,2,1.740740741
src11_hrc23.avi               ,1,2,1,2,1,2,2,3,2,4,2,2,1,1,2,2,1,3,1,3,2,2,2,1,2,2,2,1.888888889
src11_hrc24.avi               ,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1.111111111
src11_hrc28.avi               ,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1.148148148
src11_hrc29.avi               ,1,2,1,2,1,1,1,1,2,3,2,2,1,2,1,1,1,2,1,2,2,2,1,1,1,2,1,1.481481481
src13_hrc00.avi               ,4,5,4,5,5,4,5,5,5,5,4,5,5,5,4,4,5,5,5,5,5,5,5,5,5,4,4,4.703703704
src13_hrc00.avi               ,3,4,5,5,5,4,4,5,5,5,5,5,4,4,4,4,5,5,4,5,5,5,5,5,5,5,5,4.62962963
src13_hrc01.avi               ,4,4,5,4,5,4,3,5,4,5,5,4,5,5,4,4,5,4,5,5,5,5,5,5,4,4,4,4.481481481
src13_hrc02.avi               ,2,4,4,4,4,3,3,5,3,5,3,2,3,3,3,2,3,4,5,4,4,4,4,3,4,3,4,3.518518519
src13_hrc03.avi               ,2,3,2,3,2,2,2,4,2,3,3,2,2,2,3,2,2,3,3,3,2,3,3,4,2,2,2,2.518518519
src13_hrc04.avi               ,2,2,2,2,2,1,1,2,1,3,2,2,1,1,3,1,1,3,3,2,2,2,2,1,2,2,3,1.888888889
src13_hrc05.avi               ,4,4,5,5,4,4,4,5,4,5,4,4,4,4,4,3,5,4,4,4,5,4,5,4,5,4,4,4.259259259
src13_hrc06.avi               ,3,4,4,4,4,3,2,5,3,5,4,3,3,2,3,3,4,4,4,3,3,5,4,3,5,4,4,3.62962963
src13_hrc07.avi               ,2,2,2,3,1,2,2,2,3,2,3,2,2,1,2,2,3,3,2,2,2,3,1,4,2,2,2,2.185185185
src13_hrc08.avi               ,1,2,1,2,1,2,1,2,1,2,2,2,1,1,2,1,1,3,1,2,1,2,2,1,2,2,3,1.62962963
src13_hrc09.avi               ,5,5,5,5,4,4,4,5,4,5,5,4,4,5,3,4,5,5,3,5,5,5,5,4,5,4,4,4.481481481
src13_hrc10.avi               ,3,3,5,4,4,3,2,5,3,5,3,3,3,3,3,3,3,4,5,4,3,4,4,2,4,4,5,3.592592593
src13_hrc11.avi               ,1,3,1,3,2,2,1,4,2,2,2,2,2,2,3,2,2,3,2,3,2,3,4,3,2,2,1,2.259259259
src13_hrc12.avi               ,1,1,1,2,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1.148148148
src13_hrc13.avi               ,4,5,5,4,5,4,5,5,4,5,5,3,5,5,4,5,5,5,2,5,5,5,4,4,5,5,4,4.518518519
src13_hrc14.avi               ,4,3,3,5,3,3,3,5,3,5,5,4,3,3,3,3,3,4,5,3,3,5,4,4,4,3,4,3.703703704
src13_hrc15.avi               ,2,2,3,3,1,2,2,4,2,2,3,2,2,2,2,1,2,3,3,2,2,3,2,3,2,2,2,2.259259259
src13_hrc16.avi               ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,2,1,1,1.111111111
src13_hrc17.avi               ,1,2,2,2,1,2,1,4,1,2,2,2,1,2,2,3,2,3,2,4,2,1,3,2,2,3,2,2.074074074
src13_hrc18.avi               ,2,2,1,2,1,2,1,2,2,2,2,2,1,1,2,1,2,3,2,2,2,2,2,1,1,2,1,1.703703704
src13_hrc19.avi               ,1,1,1,1,1,1,1,2,1,2,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1.148148148
src13_hrc20.avi               ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
src13_hrc21.avi               ,4,5,5,4,5,4,5,5,4,5,4,4,5,4,3,4,4,5,5,5,4,5,4,4,4,4,5,4.407407407
src13_hrc22.avi               ,3,3,5,4,4,3,3,5,4,4,4,4,4,4,3,3,3,4,3,4,3,4,5,4,5,4,4,3.814814815
src13_hrc22.avi               ,4,3,5,4,2,3,3,5,3,4,4,3,3,3,3,3,4,4,4,4,3,4,4,4,4,5,4,3.666666667
src13_hrc23.avi               ,2,1,3,3,2,2,2,4,2,2,2,2,2,1,2,2,1,3,3,3,2,3,3,2,4,2,2,2.296296296
src13_hrc23.avi               ,4,3,3,4,1,2,2,2,2,3,3,2,2,1,3,2,3,4,2,3,2,3,3,2,1,2,3,2.481481481
src13_hrc24.avi               ,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1.074074074
src13_hrc28.avi               ,4,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,2,1,2,1,1,1.259259259
src13_hrc29.avi               ,1,1,1,2,1,1,1,2,1,2,2,1,1,1,1,1,1,2,1,2,1,2,2,1,1,1,1,1.296296296
src21_hrc25.avi               ,2,1,2,2,1,2,1,1,1,4,2,1,1,2,1,1,3,1,3,1,1,2,3,2,3,2,1,1.740740741
src21_hrc26.avi               ,2,3,2,3,1,2,3,1,3,1,3,2,2,1,2,2,2,4,2,3,2,3,2,2,2,2,2,2.185185185
src21_hrc26.avi               ,1,3,1,3,2,2,2,1,3,2,2,3,1,2,2,2,2,4,3,3,2,3,2,4,1,3,1,2.222222222
src21_hrc27.avi               ,4,4,2,4,3,3,3,4,4,4,2,4,3,2,3,2,3,4,3,4,4,2,3,3,4,3,3,3.222222222
src22_hrc25.avi               ,1,1,2,2,2,1,1,1,1,3,2,2,1,3,1,1,2,2,1,1,1,2,3,2,3,1,1,1.62962963
src22_hrc26.avi               ,1,2,2,3,1,2,1,2,2,3,3,2,2,2,2,1,3,3,4,2,2,2,3,2,3,2,2,2.185185185
src22_hrc27.avi               ,3,3,3,3,3,3,3,4,3,4,3,4,2,3,3,3,3,4,3,4,3,5,3,3,2,3,3,3.185185185
src24_hrc25.avi               ,1,2,3,2,2,2,1,1,3,4,1,2,1,2,1,1,2,1,1,1,1,2,3,1,3,2,1,1.740740741
src24_hrc26.avi               ,3,2,3,3,2,3,2,4,5,2,4,2,2,2,3,3,2,4,4,3,2,2,3,3,2,3,2,2.777777778
src24_hrc27.avi               ,3,4,4,4,3,3,2,4,3,4,3,3,2,3,3,3,3,4,4,4,2,5,3,4,3,4,2,3.296296296
src25_hrc25.avi               ,1,1,3,2,1,1,1,1,2,5,1,1,1,2,1,1,2,1,1,1,1,2,3,1,2,1,1,1.518518519
src25_hrc26.avi               ,2,2,3,2,2,2,1,2,2,3,2,2,2,4,2,2,3,3,1,2,2,3,2,2,2,2,2,2.185185185
src25_hrc27.avi               ,3,3,4,3,3,3,2,4,3,5,3,4,2,4,3,3,4,4,4,3,4,4,4,3,3,3,5,3.444444444
src27_hrc25.avi               ,1,1,2,2,1,1,1,1,1,5,1,2,2,2,1,1,2,1,1,1,2,2,3,2,3,2,2,1.703703704
src27_hrc26.avi               ,1,3,3,3,2,4,2,4,2,3,4,2,5,2,3,2,3,4,5,4,3,3,4,4,2,3,2,3.037037037
src27_hrc27.avi               ,3,4,4,4,2,4,3,3,3,5,4,4,4,3,3,3,4,4,5,5,4,4,4,4,4,3,3,3.703703704
src28_hrc25.avi               ,1,2,4,2,2,2,1,2,1,4,2,2,1,3,1,1,4,1,3,1,1,2,2,2,4,4,1,2.074074074
src28_hrc26.avi               ,1,3,4,4,3,4,2,4,3,3,4,3,2,3,3,2,3,3,3,3,3,5,3,4,3,3,4,3.148148148
src28_hrc27.avi               ,3,4,4,4,3,4,5,5,3,4,4,4,3,4,5,3,2,4,4,3,4,3,3,3,3,5,3,3.666666667
src29_hrc25.avi               ,1,1,4,2,2,2,1,1,2,5,2,2,2,3,1,1,3,1,2,1,2,2,3,1,5,2,1,2.037037037
src29_hrc26.avi               ,2,4,4,5,4,3,4,4,3,4,4,4,3,4,3,4,5,4,5,3,4,5,4,5,4,4,2,3.851851852
src29_hrc27.avi               ,4,5,3,4,4,4,3,5,4,5,4,4,3,3,3,4,5,5,4,5,4,4,5,5,4,5,5,4.185185185
src31_hrc25.avi               ,1,1,3,2,1,2,1,1,2,2,1,1,1,2,1,1,2,1,2,1,1,2,3,1,2,2,1,1.518518519
src31_hrc26.avi               ,1,3,3,3,3,3,2,3,4,4,5,2,2,2,3,2,3,4,4,4,3,3,3,1,3,3,1,2.851851852
src31_hrc27.avi               ,4,3,3,4,3,3,4,5,3,5,3,4,2,4,3,3,2,4,4,4,3,3,4,2,3,4,3,3.407407407
src33_hrc25.avi               ,1,2,3,2,2,2,1,1,1,4,2,2,1,3,1,1,3,2,1,1,1,2,3,1,3,1,1,1.777777778
src33_hrc26.avi               ,1,3,3,3,2,3,3,5,2,4,2,3,2,3,3,2,3,4,4,2,3,4,3,3,4,2,2,2.888888889
src33_hrc27.avi               ,1,2,4,3,2,3,3,3,3,3,4,3,4,2,3,2,5,4,3,3,4,5,3,5,3,3,3,3.185185185
